Marker1	Marker2	sampleSize	variableSize	F	coefficient.0	tvalue.0	pvalue.0	coefficient.1	tvalue.1	pvalue.1
hsa-miR-1204	AARS	50	2	35.906586	9.557313	33.044571	1.128773e-34	-0.277465	-5.992211	2.576936e-07
hsa-miR-1204	AARS2	50	2	26.859314	8.038887	25.775305	9.088422e-30	-0.258777	-5.182598	4.316639e-06
hsa-miR-1204	AARSD1	50	2	0.526428	6.371521	16.830212	9.066687e-22	-0.043975	-0.725553	0.471636
hsa-miR-1204	AASDH	50	2	6.890631	5.714213	14.421127	4.523403e-19	0.166522	2.625002	0.011588
hsa-miR-1204	AASDHPPT	50	2	0.094346	7.817305	19.187933	3.729619e-24	-0.020034	-0.307158	0.760052
hsa-miR-1204	AASS	50	2	0.684594	3.137897	6.197704	1.25e-07	-0.067067	-0.827402	0.412104
hsa-miR-1204	AATF	50	2	10.678439	9.783093	31.225477	1.518905e-33	-0.16391	-3.267787	0.002006
hsa-miR-1204	AATK	50	2	2.597421	7.477717	17.097139	4.735738e-22	0.11285	1.611652	0.113595
hsa-miR-1204	AB074162	50	2	4.11635	8.615134	8.825337	1.283499e-11	-0.317083	-2.028879	0.048037
hsa-miR-1204	AB488780	50	2	21.93487	7.443509	23.321104	7.815361e-28	-0.239321	-4.683467	2.3e-05
hsa-miR-1204	ABAT	50	2	0.616876	7.633146	10.300354	9.52718e-14	0.093183	0.785416	0.43607
hsa-miR-1204	ABCA1	50	2	3.573919	4.129548	5.944437	3.047991e-07	0.210257	1.890481	0.064739
hsa-miR-1204	ABCA11P	50	2	0.594582	3.731349	6.319448	8.136157e-08	0.072892	0.771091	0.444432
hsa-miR-1204	ABCA12	50	2	0.475195	2.288376	4.812295	1.5e-05	-0.05248	-0.689344	0.493926
hsa-miR-1204	ABCA13	50	2	0.044342	1.711512	4.362969	6.8e-05	0.013225	0.210576	0.83411
hsa-miR-1204	ABCA17P	50	2	0.513669	4.077178	6.106953	1.720966e-07	-0.076606	-0.716707	0.477028
hsa-miR-1204	ABCA2	50	2	1.083327	4.512424	11.906733	6.191521e-16	0.063151	1.04083	0.303169
hsa-miR-1204	ABCA3	50	2	8.535619	6.614467	18.38958	2.25725e-23	-0.168239	-2.921577	0.005295
hsa-miR-1204	ABCA4	50	2	0.85177	3.090301	8.635566	2.453863e-11	0.052876	0.922914	0.360668
hsa-miR-1204	ABCA5	50	2	3.263985	3.956479	8.845458	1.198519e-11	0.129374	1.806649	0.077088
hsa-miR-1204	ABCA6	50	2	2.291583	1.645542	3.363964	0.001517	0.118553	1.513797	0.136635
hsa-miR-1204	ABCA7	50	2	0.080732	8.345528	21.269863	4.426541e-26	0.017848	0.284136	0.777528
hsa-miR-1204	ABCA8	50	2	0.656863	3.081903	8.327203	7.084988e-11	-0.048022	-0.810471	0.42167
hsa-miR-1204	ABCA9	50	2	0.00023	2.179094	5.052022	6.751081e-06	-0.001047	-0.015159	0.987968
hsa-miR-1204	ABCB1	50	2	5.363491	6.712706	10.170769	1.450738e-13	-0.244711	-2.315921	0.02488
hsa-miR-1204	ABCB10	50	2	6.886868	4.073089	4.180416	0.000123	0.409356	2.624285	0.011609
hsa-miR-1204	ABCB11	50	2	0.271367	3.084388	9.459715	1.511244e-12	0.027193	0.520929	0.604812
hsa-miR-1204	ABCB4	50	2	0.224928	5.359795	6.685094	2.236258e-08	-0.060876	-0.474265	0.637461
hsa-miR-1204	ABCB5	50	2	0.000251	2.800648	9.641495	8.254379e-13	-0.000737	-0.015846	0.987423
hsa-miR-1204	ABCB6	50	2	0.005107	4.718921	11.054094	8.606847e-15	-0.004884	-0.071459	0.943329
hsa-miR-1204	ABCB7	50	2	0.126846	7.310238	20.445963	2.451092e-25	0.020387	0.356156	0.723285
hsa-miR-1204	ABCB8	50	2	0.00024	4.39381	9.513078	1.264913e-12	0.001146	0.015494	0.987702
hsa-miR-1204	ABCB9	50	2	8.631	5.783343	16.156134	4.833035e-21	-0.168367	-2.937855	0.005065
hsa-miR-1204	ABCC1	50	2	0.302107	6.694516	22.786484	2.173403e-27	-0.025853	-0.54964	0.585114
hsa-miR-1204	ABCC10	50	2	12.306628	7.957653	22.52689	3.597275e-27	-0.198399	-3.508081	0.000991
hsa-miR-1204	ABCC11	50	2	0.021798	3.475592	8.225379	1.00739e-10	0.009988	0.147642	0.883243
hsa-miR-1204	ABCC12	50	2	0.56144	3.004477	7.969228	2.450995e-10	-0.045226	-0.749294	0.457337
hsa-miR-1204	ABCC13	50	2	1.258507	5.465768	6.708838	2.056293e-08	-0.146325	-1.121833	0.267514
hsa-miR-1204	ABCC2	50	2	3.000561	3.415227	6.349326	7.321881e-08	0.149169	1.732212	0.089658
hsa-miR-1204	ABCC3	50	2	3.980793	6.548797	17.263851	3.168376e-22	-0.12117	-1.995192	0.051715
hsa-miR-1204	ABCC4	50	2	0.042851	4.921264	6.278458	9.402262e-08	-0.025977	-0.207004	0.836883
hsa-miR-1204	ABCC5	50	2	2.848228	5.52841	9.319599	2.414906e-12	0.160279	1.687669	0.097963
hsa-miR-1204	ABCC6	50	2	0.25587	4.322085	10.822564	1.787493e-14	0.032341	0.505836	0.615287
hsa-miR-1204	ABCC6P1	50	2	1.700948	3.127093	8.581558	2.952752e-11	0.076086	1.304204	0.198384
hsa-miR-1204	ABCC6P2	50	2	6.310922	3.452445	5.981627	2.674623e-07	0.232134	2.512155	0.015415
hsa-miR-1204	ABCC8	50	2	10.478945	3.792012	12.75335	4.978519e-17	0.154096	3.237122	0.002192
hsa-miR-1204	ABCC9	50	2	1.654597	3.604252	8.911614	9.570877e-12	-0.08329	-1.286311	0.204504
hsa-miR-1204	ABCD1	50	2	0.067651	5.871633	12.395207	1.429908e-16	-0.019726	-0.260098	0.795901
hsa-miR-1204	ABCD1P2	50	2	0.098929	3.472817	8.752726	1.644016e-11	-0.01998	-0.31453	0.754481
hsa-miR-1204	ABCD2	50	2	1.055591	2.169295	3.093631	0.003293	0.115341	1.027419	0.309373
hsa-miR-1204	ABCD3	50	2	0.25546	5.48687	11.997387	4.706128e-16	0.037007	0.50543	0.61557
hsa-miR-1204	ABCD4	50	2	0.954011	5.974579	22.394083	4.663793e-27	-0.041719	-0.976736	0.333597
hsa-miR-1204	ABCE1	50	2	5.873108	5.238067	8.728285	1.787083e-11	0.232842	2.42345	0.019193
hsa-miR-1204	ABCF1	50	2	36.887486	10.087904	28.855957	5.559627e-32	-0.339931	-6.073507	1.936017e-07
hsa-miR-1204	ABCF2	50	2	4.49811	6.792497	14.189966	8.503306e-19	-0.162536	-2.120875	0.039125
hsa-miR-1204	ABCF3	50	2	7.898	7.634974	25.874636	7.648629e-30	-0.132763	-2.810339	0.007142
hsa-miR-1204	ABCG1	50	2	1.23823	5.66852	8.260691	8.915474e-11	0.122247	1.112757	0.271355
hsa-miR-1204	ABCG2	50	2	1.503581	3.047471	2.111824	0.039932	0.28329	1.226206	0.226103
hsa-miR-1204	ABCG4	50	2	0.388225	5.694454	12.318472	1.796437e-16	-0.046113	-0.623076	0.536184
hsa-miR-1204	ABCG5	50	2	0.390273	3.412936	5.647168	8.632515e-07	-0.060446	-0.624719	0.535114
hsa-miR-1204	ABCG8	50	2	1.587876	5.129429	7.872011	3.439186e-10	-0.131455	-1.260109	0.213722
hsa-miR-1204	ABHD1	50	2	1.514741	4.491548	9.280264	2.75562e-12	-0.095365	-1.230748	0.224414
hsa-miR-1204	ABHD10	50	2	11.445045	4.663777	8.074971	1.696942e-10	0.312818	3.383052	0.001435
hsa-miR-1204	ABHD11	50	2	0.609542	6.279537	21.075615	6.594591e-26	-0.037242	-0.780731	0.438794
hsa-miR-1204	ABHD12	50	2	6.356354	6.199003	12.987895	2.516936e-17	-0.192652	-2.521181	0.015071
hsa-miR-1204	ABHD12B	50	2	0.004308	2.430211	7.290126	2.644184e-09	0.003503	0.065633	0.947943
hsa-miR-1204	ABHD13	50	2	15.335675	1.279986	1.463204	0.149929	0.54845	3.91608	0.000284
hsa-miR-1204	ABHD14A	50	2	6.89867	8.070432	20.211157	4.032617e-25	-0.167909	-2.626533	0.011543
hsa-miR-1204	ABHD14A-ACY1	50	2	0.461264	5.727125	12.68427	6.094349e-17	-0.049094	-0.679165	0.500295
hsa-miR-1204	ABHD14B	50	2	8.491064	8.543202	20.46871	2.336241e-25	-0.194714	-2.913944	0.005406
hsa-miR-1204	ABHD15	50	2	4.5258	6.779999	14.164562	9.117661e-19	-0.163027	-2.127393	0.038552
hsa-miR-1204	ABHD16A	50	2	0.171604	5.997494	22.862717	1.87617e-27	0.017398	0.414252	0.680535
hsa-miR-1204	ABHD16B	50	2	0.173901	3.319981	4.930121	1e-05	0.044959	0.417014	0.678528
hsa-miR-1204	ABHD17A	50	2	11.496466	11.487271	31.365532	1.237402e-33	-0.198807	-3.390644	0.001403
hsa-miR-1204	ABHD17B	50	2	0.133301	5.494502	9.321083	2.40292e-12	-0.034456	-0.365104	0.716637
hsa-miR-1204	ABHD17C	50	2	4.339917	3.332511	4.59024	3.2e-05	0.242138	2.083247	0.042578
hsa-miR-1205	A1BG	50	2	0.069951	5.687447	20.260347	3.631814e-25	-0.01135	-0.264483	0.79254
hsa-miR-1205	A1BG-AS1	50	2	0.279654	5.183886	16.391987	2.676312e-21	-0.025565	-0.528824	0.599365
hsa-miR-1205	A1CF	50	2	0.744279	3.60874	14.915874	1.196857e-19	-0.031907	-0.862716	0.392584
hsa-miR-1205	A2M	50	2	1.562933	4.407866	14.2039	8.184364e-19	-0.059306	-1.250173	0.217297
hsa-miR-1205	A2M-AS1	50	2	0.834691	8.406347	9.804549	4.814056e-13	-0.119743	-0.913614	0.365486
hsa-miR-1205	A2ML1	50	2	0.019414	2.890047	12.411222	1.363534e-16	0.00496	0.139333	0.88977
hsa-miR-1205	A2MP1	50	2	0.165205	4.485879	11.070466	8.175478e-15	-0.025177	-0.406454	0.686216
hsa-miR-1205	A4GALT	50	2	0.051598	4.971661	22.53647	3.530694e-27	-0.00766	-0.227151	0.821271
hsa-miR-1205	A4GNT	50	2	4.057083	5.122237	16.877636	8.074238e-22	-0.093447	-2.01422	0.049609
hsa-miR-1205	AA06	50	2	0.112542	4.506015	12.78354	4.558278e-17	-0.018076	-0.335472	0.738731
hsa-miR-1205	AAAS	50	2	0.000636	5.813761	16.165491	4.720482e-21	-0.001387	-0.025226	0.979979
hsa-miR-1205	AACS	50	2	6.577641	7.113407	33.15081	9.737465e-35	-0.084126	-2.564692	0.01351
hsa-miR-1205	AACSP1	50	2	0.880277	3.52837	10.015946	2.404104e-13	-0.050524	-0.938231	0.352823
hsa-miR-1205	AADAC	50	2	0.461193	3.673656	13.563888	4.854883e-18	-0.028117	-0.679112	0.500329
hsa-miR-1205	AADACL2	50	2	3.10117	1.514814	4.940957	9.854472e-06	0.082532	1.761014	0.084605
hsa-miR-1205	AADACP1	50	2	0.065918	2.234678	5.269985	3.195563e-06	0.016642	0.256745	0.798473
hsa-miR-1205	AADAT	50	2	6.207255	2.431088	7.611154	8.561525e-10	0.121649	2.491437	0.016232
hsa-miR-1205	AAED1	50	2	5.922422	5.744984	16.5457	1.826596e-21	0.12917	2.433603	0.018722
hsa-miR-1205	AAGAB	50	2	0.718353	4.895174	17.846518	7.948881e-23	0.035538	0.847558	0.400891
hsa-miR-1205	AAK1	50	2	2.220223	6.118145	13.626738	4.067078e-18	-0.102267	-1.490042	0.142755
hsa-miR-1205	AAMDC	50	2	0.001427	4.861492	15.135496	6.694334e-20	-0.001855	-0.03778	0.97002
hsa-miR-1205	AAMP	50	2	0.37646	7.981471	44.993813	6.578805e-41	-0.016638	-0.613563	0.542401
hsa-miR-1205	AANAT	50	2	2.38021	3.318284	9.458683	1.516457e-12	-0.082737	-1.542793	0.129449
hsa-miR-1205	AAR2	50	2	1.941219	7.443033	44.668674	9.244384e-41	-0.035489	-1.393277	0.169955
hsa-miR-1205	AARS	50	2	16.717957	8.700051	40.561821	8.422929e-39	-0.134062	-4.08876	0.000164
hsa-miR-1205	AARS2	50	2	10.637145	7.170557	31.242168	1.482186e-33	-0.114428	-3.261465	0.002043
hsa-miR-1205	AARSD1	50	2	0.865268	6.324498	25.739519	9.672433e-30	-0.034939	-0.930197	0.356924
hsa-miR-1205	AASDH	50	2	1.59526	6.410642	23.611965	4.517189e-28	0.05242	1.263036	0.212677
hsa-miR-1205	AASDHPPT	50	2	1.67832	7.357092	28.179327	1.631761e-31	0.051704	1.2955	0.201344
hsa-miR-1205	AASS	50	2	2.020842	3.179147	9.772355	5.35352e-13	-0.070695	-1.421563	0.161618
hsa-miR-1205	AATF	50	2	5.807277	9.272151	43.512241	3.160523e-40	-0.078499	-2.40983	0.019842
hsa-miR-1205	AATK	50	2	2.581914	7.726096	27.118448	9.252736e-31	0.06998	1.606835	0.11465
hsa-miR-1205	AB074162	50	2	3.879511	7.886354	12.375801	1.514748e-16	-0.191867	-1.969648	0.054664
hsa-miR-1205	AB488780	50	2	11.458043	6.710759	29.765852	1.353453e-32	-0.116659	-3.384974	0.001427
hsa-miR-1205	ABAT	50	2	0.571114	7.851217	16.259155	3.730604e-21	0.055784	0.755721	0.453509
hsa-miR-1205	ABCA1	50	2	0.753053	5.037789	10.825573	1.770519e-14	0.061732	0.867787	0.389829
hsa-miR-1205	ABCA11P	50	2	0.040877	4.107522	10.619926	3.407758e-14	0.011954	0.20218	0.84063
hsa-miR-1205	ABCA12	50	2	0.300851	2.130504	6.866598	1.177696e-08	-0.026015	-0.548499	0.585892
hsa-miR-1205	ABCA13	50	2	0.000801	1.801009	7.045927	6.252942e-09	-0.001106	-0.028296	0.977543
hsa-miR-1205	ABCA17P	50	2	0.03356	3.679727	8.420495	5.136043e-11	-0.012238	-0.183195	0.855417
hsa-miR-1205	ABCA2	50	2	0.828076	4.682148	18.919628	6.786001e-24	0.034425	0.909988	0.367376
hsa-miR-1205	ABCA3	50	2	3.343911	6.013101	24.461079	9.414003e-29	-0.068716	-1.828637	0.073671
hsa-miR-1205	ABCA4	50	2	0.30356	3.291345	14.042022	1.277899e-18	0.019741	0.550963	0.584215
hsa-miR-1205	ABCA5	50	2	1.508636	4.400645	14.844954	1.445596e-19	0.055659	1.228265	0.225336
hsa-miR-1205	ABCA6	50	2	5.333413	1.674796	5.413437	1.946269e-06	0.10922	2.309418	0.025268
hsa-miR-1205	ABCA7	50	2	0.308706	8.59714	33.721653	4.435071e-35	-0.021653	-0.555614	0.581055
hsa-miR-1205	ABCA8	50	2	2.484565	3.152972	13.323686	9.594622e-18	-0.05702	-1.57625	0.121537
hsa-miR-1205	ABCA9	50	2	0.041321	2.229198	7.93854	2.727402e-10	-0.008726	-0.203275	0.839779
hsa-miR-1205	ABCB1	50	2	2.509003	5.883637	13.316226	9.800895e-18	-0.106985	-1.583983	0.119765
hsa-miR-1205	ABCB10	50	2	3.815093	5.355865	8.200419	1.098309e-10	0.195009	1.953227	0.056635
hsa-miR-1205	ABCB11	50	2	0.741535	3.073142	14.541638	3.263309e-19	0.027819	0.861125	0.393451
hsa-miR-1205	ABCB4	50	2	0.251613	5.240597	10.038692	2.231756e-13	-0.040029	-0.501611	0.618234
hsa-miR-1205	ABCB5	50	2	0.036962	2.759995	14.59409	2.832509e-19	0.005558	0.192254	0.848354
hsa-miR-1205	ABCB6	50	2	0.241197	4.823635	17.391499	2.333541e-22	-0.020822	-0.491118	0.625581
hsa-miR-1205	ABCB7	50	2	0.042233	7.389632	31.705425	7.550324e-34	0.007322	0.205506	0.838046
hsa-miR-1205	ABCB8	50	2	0.507768	4.612453	15.413897	3.230728e-20	-0.032596	-0.712578	0.479557
hsa-miR-1205	ABCB9	50	2	6.231936	5.325235	22.351906	5.066031e-27	-0.090917	-2.496384	0.016033
hsa-miR-1205	ABCC1	50	2	0.213702	6.62141	34.572247	1.405167e-35	-0.013534	-0.462278	0.64597
hsa-miR-1205	ABCC10	50	2	10.071411	7.460717	31.820883	6.390922e-34	-0.113743	-3.17355	0.002628
hsa-miR-1205	ABCC11	50	2	0.200145	3.415864	12.435107	1.270302e-16	0.018786	0.447376	0.656616
hsa-miR-1205	ABCC12	50	2	1.180834	2.985953	12.237688	2.286123e-16	-0.040531	-1.086662	0.282613
hsa-miR-1205	ABCC13	50	2	0.70361	4.998931	9.367637	2.055897e-12	-0.068426	-0.838815	0.405731
hsa-miR-1205	ABCC2	50	2	1.701224	3.884646	10.946424	1.208027e-14	0.070757	1.30431	0.198348
hsa-miR-1205	ABCC3	50	2	1.821973	6.13242	24.300426	1.262053e-28	-0.052071	-1.349805	0.18341
hsa-miR-1205	ABCC4	50	2	0.009508	4.710166	9.223135	3.33887e-12	0.007612	0.097509	0.922728
hsa-miR-1205	ABCC5	50	2	0.090967	6.407267	16.127998	5.188174e-21	0.018317	0.301607	0.764254
hsa-miR-1205	ABCC6	50	2	1.936747	4.170442	16.310625	3.279368e-21	0.054395	1.391671	0.170438
hsa-miR-1205	ABCC6P1	50	2	3.290361	3.180353	13.612978	4.227651e-18	0.064782	1.813935	0.075941
hsa-miR-1205	ABCC6P2	50	2	4.163137	4.121119	10.743922	2.294713e-14	0.119639	2.040377	0.046835
hsa-miR-1205	ABCC8	50	2	8.48709	4.181837	21.223314	4.868934e-26	0.087749	2.91326	0.005416
hsa-miR-1205	ABCC9	50	2	3.303648	3.553012	13.710368	3.215812e-18	-0.072004	-1.817594	0.075371
hsa-miR-1205	ABCD1	50	2	0.243432	5.899563	19.156855	3.996047e-24	-0.023227	-0.49339	0.623987
hsa-miR-1205	ABCD1P2	50	2	1.140521	3.619281	14.156395	9.324608e-19	-0.041738	-1.067952	0.290884
hsa-miR-1205	ABCD2	50	2	1.851356	2.275818	5.023409	7.443502e-06	0.094231	1.360645	0.179981
hsa-miR-1205	ABCD3	50	2	0.389121	5.53318	18.601772	1.390795e-23	0.028364	0.623795	0.535715
hsa-miR-1205	ABCD4	50	2	0.000201	5.712414	32.552917	2.249126e-34	0.00038	0.014181	0.988744
hsa-miR-1205	ABCE1	50	2	3.737355	5.922629	14.849278	1.429022e-19	0.117869	1.933224	0.059119
hsa-miR-1205	ABCF1	50	2	12.868046	8.928669	33.205574	9.024982e-35	-0.147449	-3.587206	0.000782
hsa-miR-1205	ABCF2	50	2	2.33021	6.262871	19.669107	1.295553e-24	-0.074301	-1.526503	0.133448
hsa-miR-1205	ABCF3	50	2	3.443814	7.177308	35.827251	2.701391e-36	-0.05683	-1.855752	0.069634
hsa-miR-1205	ABCG1	50	2	0.783987	6.035139	13.441203	6.869027e-18	0.060773	0.885431	0.380339
hsa-miR-1205	ABCG2	50	2	0.674729	4.038622	4.260903	9.5e-05	0.119016	0.821419	0.415469
hsa-miR-1205	ABCG4	50	2	0.354334	5.585244	18.544352	1.584877e-23	-0.027406	-0.59526	0.554466
hsa-miR-1205	ABCG5	50	2	0.507622	3.314517	8.430737	4.958059e-11	-0.042819	-0.712476	0.479619
hsa-miR-1205	ABCG8	50	2	6.760428	5.352715	13.254192	1.170049e-17	-0.160516	-2.600082	0.012349
hsa-miR-1205	ABHD1	50	2	0.969486	4.207495	13.273956	1.10578e-17	-0.047709	-0.984625	0.329746
hsa-miR-1205	ABHD10	50	2	5.202647	5.711387	14.363833	5.28625e-19	0.138641	2.280932	0.027031
hsa-miR-1205	ABHD11	50	2	0.004468	6.034762	30.903645	2.440459e-33	0.001995	0.066845	0.946983
hsa-miR-1205	ABHD12	50	2	5.365677	5.720641	18.2341	3.227414e-23	-0.111092	-2.316393	0.024852
hsa-miR-1205	ABHD12B	50	2	0.369307	2.321632	10.733614	2.37123e-14	0.020093	0.607706	0.546247
hsa-miR-1205	ABHD13	50	2	6.056139	3.188562	5.17023	4.50392e-06	0.232002	2.460922	0.017506
hsa-miR-1205	ABHD14A	50	2	4.793681	7.601187	28.661751	7.555282e-32	-0.088761	-2.189448	0.033458
hsa-miR-1205	ABHD14A-ACY1	50	2	0.01942	5.462356	18.489988	1.794033e-23	-0.006293	-0.139356	0.889752
hsa-miR-1205	ABHD14B	50	2	5.361068	7.973526	28.507526	9.651774e-32	-0.098998	-2.315398	0.024911
hsa-miR-1205	ABHD15	50	2	1.079085	6.0975	18.906189	6.993734e-24	-0.051214	-1.03879	0.304107
hsa-miR-1205	ABHD16A	50	2	0.482693	6.223158	36.541264	1.082638e-36	-0.018087	-0.694761	0.490555
hsa-miR-1205	ABHD16B	50	2	1.000466	3.168373	7.285665	2.686038e-09	0.066493	1.000233	0.322214
hsa-miR-1205	ABHD17A	50	2	6.653589	10.886513	43.742641	2.467871e-40	-0.098134	-2.579456	0.013014
hsa-miR-1205	ABHD17B	50	2	0.007157	5.247759	13.650823	3.800765e-18	0.004972	0.084599	0.932932
hsa-miR-1205	ABHD17C	50	2	2.261009	4.12008	8.538574	3.422024e-11	0.110913	1.503666	0.139219
hsa-miR-1206	A1BG	50	2	4.464003	5.989507	33.0811	1.072813e-34	-0.053222	-2.112818	0.039843
hsa-miR-1206	A1BG-AS1	50	2	0.731013	4.839893	22.819082	2.040833e-27	0.02523	0.854993	0.396802
hsa-miR-1206	A1CF	50	2	0.749464	3.263097	20.017597	6.100108e-25	0.019634	0.865716	0.390952
hsa-miR-1206	A2M	50	2	0.021341	3.992553	18.794653	8.988081e-24	0.004318	0.146084	0.884467
hsa-miR-1206	A2M-AS1	50	2	0.32698	7.955492	13.698834	3.3215e-18	-0.046202	-0.571822	0.570111
hsa-miR-1206	A2ML1	50	2	1.476815	2.737741	17.711695	1.091343e-22	0.026134	1.215243	0.230217
hsa-miR-1206	A2MP1	50	2	0.239587	4.191353	15.362901	3.689528e-20	0.018579	0.489477	0.626734
hsa-miR-1206	A4GALT	50	2	3.519755	4.657441	32.443695	2.624763e-34	0.03747	1.8761	0.066729
hsa-miR-1206	A4GNT	50	2	0.519743	4.665847	22.027613	9.611817e-27	-0.021246	-0.720932	0.474448
hsa-miR-1206	AA06	50	2	0.918846	4.16697	17.691046	1.14581e-22	0.031413	0.958564	0.342582
hsa-miR-1206	AAAS	50	2	2.437075	5.442302	23.021389	1.383263e-27	0.051345	1.561113	0.125067
hsa-miR-1206	AACS	50	2	0.362479	6.476701	42.167976	1.372744e-39	0.012866	0.602062	0.549966
hsa-miR-1206	AACSP1	50	2	0.279129	3.324452	13.919273	1.795366e-18	-0.017556	-0.528327	0.599707
hsa-miR-1206	AADAC	50	2	0.554823	3.357831	18.417444	2.117663e-23	0.018894	0.744864	0.459985
hsa-miR-1206	AADACL2	50	2	2e-05	2.051289	9.623863	8.751596e-13	-0.000132	-0.004457	0.996462
hsa-miR-1206	AADACP1	50	2	1.931196	2.725283	9.72163	6.33034e-13	-0.0542	-1.389675	0.17104
hsa-miR-1206	AADAT	50	2	0.28833	3.100203	13.595591	4.439805e-18	0.017035	0.536964	0.593773
hsa-miR-1206	AAED1	50	2	2.056688	6.925179	28.519339	9.47203e-32	-0.04845	-1.434116	0.158022
hsa-miR-1206	AAGAB	50	2	2.973881	4.819752	26.674932	1.945621e-30	0.043351	1.724494	0.091054
hsa-miR-1206	AAK1	50	2	1.491959	5.820127	19.098455	4.55032e-24	-0.051788	-1.221457	0.227878
hsa-miR-1206	AAMDC	50	2	0.456366	4.706536	21.849546	1.370777e-26	0.020246	0.67555	0.502568
hsa-miR-1206	AAMP	50	2	0.55773	7.786002	65.262245	1.550948e-48	0.012396	0.746812	0.45882
hsa-miR-1206	AANAT	50	2	0.410425	2.93314	12.163397	2.855588e-16	-0.021494	-0.640644	0.524801
hsa-miR-1206	AAR2	50	2	0.236056	7.158233	62.658646	1.070616e-47	0.007722	0.485855	0.62928
hsa-miR-1206	AARS	50	2	0.614522	7.958518	47.726967	4.122608e-42	-0.018187	-0.783914	0.436942
hsa-miR-1206	AARS2	50	2	1.021937	6.595968	38.997894	5.265768e-38	-0.023788	-1.010908	0.317129
hsa-miR-1206	AARSD1	50	2	0.254022	6.180253	37.09478	5.389949e-37	-0.011683	-0.504007	0.616562
hsa-miR-1206	AASDH	50	2	0.285358	6.848061	36.936134	6.576065e-37	-0.013779	-0.534189	0.595676
hsa-miR-1206	AASDHPPT	50	2	0.041623	7.728439	43.202339	4.416969e-40	-0.005078	-0.204018	0.839202
hsa-miR-1206	AASS	50	2	0.941014	2.931548	13.22855	1.259125e-17	-0.029909	-0.970059	0.33688
hsa-miR-1206	AATF	50	2	0.57214	8.650508	57.241562	7.765043e-46	0.015904	0.756398	0.453107
hsa-miR-1206	AATK	50	2	3.228352	7.843575	41.118919	4.455489e-39	0.047685	1.79676	0.078668
hsa-miR-1206	AB074162	50	2	0.177434	6.825676	15.319065	4.136628e-20	-0.026112	-0.421229	0.675468
hsa-miR-1206	AB488780	50	2	0.004994	5.965503	35.285583	5.467377e-36	-0.001662	-0.070671	0.943953
hsa-miR-1206	ABAT	50	2	1.779641	7.792103	24.24478	1.397463e-28	0.059651	1.334032	0.188488
hsa-miR-1206	ABCA1	50	2	0.893319	5.14771	16.440479	2.371829e-21	0.041174	0.945156	0.349313
hsa-miR-1206	ABCA11P	50	2	0.952217	4.43252	17.168751	3.983439e-22	-0.035051	-0.975816	0.334048
hsa-miR-1206	ABCA12	50	2	0.282344	1.852569	8.859642	1.142045e-11	0.015458	0.531361	0.597619
hsa-miR-1206	ABCA13	50	2	1.400362	1.991153	11.728249	1.065859e-15	-0.027952	-1.183369	0.242491
hsa-miR-1206	ABCA17P	50	2	0.109054	3.695744	12.561182	8.751331e-17	-0.013518	-0.330233	0.742661
hsa-miR-1206	ABCA2	50	2	4.123188	4.583663	28.400536	1.144701e-31	0.045595	2.030563	0.047859
hsa-miR-1206	ABCA3	50	2	1.03115	5.73625	33.842503	3.760771e-35	-0.023947	-1.015455	0.31498
hsa-miR-1206	ABCA4	50	2	2.327689	3.651291	23.598394	4.63363e-28	-0.032843	-1.525677	0.133653
hsa-miR-1206	ABCA5	50	2	0.123586	4.831765	23.849129	2.901132e-28	-0.009909	-0.351548	0.726716
hsa-miR-1206	ABCA6	50	2	0.102252	2.452451	11.17275	5.933844e-15	-0.009765	-0.319769	0.750531
hsa-miR-1206	ABCA7	50	2	0.122455	8.515786	49.477333	7.568272e-43	-0.00838	-0.349935	0.727919
hsa-miR-1206	ABCA8	50	2	0.057921	2.744341	16.792345	9.947685e-22	0.005472	0.240668	0.810837
hsa-miR-1206	ABCA9	50	2	0.023004	2.144387	11.33125	3.620945e-15	0.003993	0.151672	0.880081
hsa-miR-1206	ABCB1	50	2	0.79675	5.454954	18.00956	5.430862e-23	-0.037615	-0.892608	0.37652
hsa-miR-1206	ABCB10	50	2	0.379952	6.896984	15.14383	6.549068e-20	-0.039057	-0.616402	0.540542
hsa-miR-1206	ABCB11	50	2	0.47711	3.350525	23.465391	5.950228e-28	-0.013722	-0.690732	0.493061
hsa-miR-1206	ABCB4	50	2	0.005554	5.006661	14.197111	8.338216e-19	-0.003657	-0.074525	0.940902
hsa-miR-1206	ABCB5	50	2	1.349537	2.652618	21.099045	6.284021e-26	0.02032	1.161695	0.251103
hsa-miR-1206	ABCB6	50	2	0.49748	4.817636	25.84716	8.021907e-30	-0.01829	-0.705322	0.484019
hsa-miR-1206	ABCB7	50	2	1.394085	7.616748	49.178112	1.007052e-42	-0.025442	-1.180714	0.243534
hsa-miR-1206	ABCB8	50	2	0.103765	4.336884	21.419426	3.26317e-26	0.009074	0.322125	0.748756
hsa-miR-1206	ABCB9	50	2	0.199204	4.660638	27.370277	6.096092e-31	0.010574	0.446324	0.657371
hsa-miR-1206	ABCC1	50	2	1.630897	6.693121	52.621403	4.144766e-44	-0.022599	-1.277067	0.207722
hsa-miR-1206	ABCC10	50	2	1.306642	6.915129	40.333801	1.095717e-38	-0.027266	-1.143085	0.258673
hsa-miR-1206	ABCC11	50	2	0.794787	3.376692	18.355597	2.440244e-23	0.022817	0.891508	0.377104
